"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D04","CUPE","101",2019-01-25,21.5543020833333,21.4955
"D04","CUPE","101",2019-01-26,21.3223020833333,21.4215
"D04","CUPE","101",2019-01-27,21.5019479166667,21.2745
"D04","CUPE","101",2019-01-28,21.9412465277778,21.822
"D04","CUPE","101",2019-01-29,21.9809895833333,21.9905
"D04","CUPE","101",2019-01-30,21.8363527131783,21.7825
"D04","CUPE","101",2019-01-31,21.8488541666667,21.88
"D04","CUPE","101",2019-02-01,21.4185088339223,21.473
"D04","CUPE","101",2019-02-02,21.2403125,21.2975
"D04","CUPE","101",2019-02-03,21.1163368055556,21.1745
"D04","CUPE","101",2019-02-04,21.33715625,21.2875
"D04","CUPE","101",2019-02-05,21.2781111111111,21.276
"D04","CUPE","101",2019-02-06,21.4709965277778,21.3955
"D04","CUPE","101",2019-02-07,21.7201180555556,21.693
"D04","CUPE","101",2019-02-08,21.6584166666667,21.651
"D04","CUPE","101",2019-02-09,21.7941597222222,21.6175
"D04","CUPE","101",2019-02-10,21.8527569444444,21.76
"D04","CUPE","101",2019-02-11,21.7917802197802,21.811
"D04","CUPE","101",2019-02-12,21.7257569444444,21.544
"D04","CUPE","101",2019-02-13,21.8319027777778,21.702
"D04","CUPE","101",2019-02-14,22.00309375,21.9405
"D04","CUPE","101",2019-02-15,22.1487083333333,22.058
"D04","CUPE","101",2019-02-16,22.4090451388889,22.173
"D04","CUPE","101",2019-02-17,22.5833298611111,22.488
"D04","CUPE","101",2019-02-18,22.3767152777778,22.2955
"D04","CUPE","101",2019-02-19,22.0475104166667,22.1455
"D04","CUPE","101",2019-02-20,21.9579305555556,21.953
"D04","CUPE","101",2019-02-21,21.9311909722222,21.96
"D04","CUPE","101",2019-02-22,22.1109826388889,21.8105
"D04","CUPE","101",2019-02-23,22.1444097222222,22.2365
"D04","CUPE","101",2019-02-24,22.1565277777778,21.9555
"D04","CUPE","101",2019-02-25,21.8877013888889,21.967
"D04","CUPE","101",2019-02-26,21.9808576388889,21.91
"D04","CUPE","101",2019-02-27,22.3330950413223,22.1095
"D04","CUPE","101",2019-02-28,22.2916284722222,22.29
"D04","CUPE","101",2019-03-01,22.3307291666667,22.304
"D04","CUPE","101",2019-03-02,22.1573229166667,22.056
"D04","CUPE","101",2019-03-03,22.1531770833333,22.1195
"D04","CUPE","101",2019-03-04,22.0802222222222,22.082
"D04","CUPE","101",2019-03-05,22.1703159722222,22.0835
"D04","CUPE","101",2019-03-06,22.2642118055556,22.2895
"D04","CUPE","101",2019-03-07,22.2226666666667,22.2835
"D04","CUPE","101",2019-03-08,21.9962118055556,22.118
"D04","CUPE","101",2019-03-09,22.1264513888889,22.034
"D04","CUPE","101",2019-03-10,21.9157777777778,21.9225
"D04","CUPE","101",2019-03-11,21.8307361111111,21.8405
"D04","CUPE","101",2019-03-12,21.5691840277778,21.5735
"D04","CUPE","101",2019-03-13,21.5527137546468,21.74
"D04","CUPE","101",2019-03-14,21.6124548611111,21.64
"D04","CUPE","101",2019-03-15,21.5212951388889,21.6295
"D04","CUPE","101",2019-03-16,21.6743819444444,21.5775
"D04","CUPE","101",2019-03-17,21.57675,21.593
"D04","CUPE","101",2019-03-18,21.8698055555556,21.8375
"D04","CUPE","101",2019-03-19,22.0062048611111,21.8795
"D04","CUPE","101",2019-03-20,21.8991770833333,21.889
"D04","CUPE","101",2019-03-21,22.1303333333333,21.9805
"D04","CUPE","101",2019-03-22,22.1367881944444,22.0475
"D04","CUPE","101",2019-03-23,22.2962152777778,22.3325
"D04","CUPE","101",2019-03-24,22.1199826388889,22.047
"D04","CUPE","101",2019-03-25,22.4606909722222,22.2175
"D04","CUPE","101",2019-03-26,22.6681319444444,22.5745
"D04","CUPE","101",2019-03-27,22.7426666666667,22.612
"D04","CUPE","101",2019-03-28,22.9703090277778,22.8405
"D04","CUPE","101",2019-03-29,22.8453020833333,22.8555
"D04","CUPE","101",2019-03-30,22.8282604166667,22.8425
"D04","CUPE","101",2019-03-31,22.6659930555556,22.7545
"D04","CUPE","101",2019-04-01,22.5059548611111,22.553
"D04","CUPE","101",2019-04-02,22.6883958333333,22.54
"D04","CUPE","101",2019-04-03,22.4917118055556,22.6165
"D04","CUPE","101",2019-04-04,22.1561245136187,22.114
"D04","CUPE","101",2019-04-05,21.9504861111111,22.0355
"D04","CUPE","101",2019-04-06,22.3624652777778,22.123
"D04","CUPE","101",2019-04-07,22.3288993055556,22.395
"D04","CUPE","101",2019-04-08,22.3267673611111,22.2365
"D04","CUPE","101",2019-04-09,22.2267333333333,22.315
"D04","CUPE","101",2019-04-10,22.5445590277778,22.383
"D04","CUPE","101",2019-04-11,22.9228888888889,22.6415
"D04","CUPE","101",2019-04-12,22.8733784722222,22.8735
"D04","CUPE","101",2019-04-13,22.49895,22.6105
"D04","CUPE","101",2019-04-14,22.6172534722222,22.496
"D04","CUPE","101",2019-04-15,22.6527777777778,22.635
"D04","CUPE","101",2019-04-16,22.8422569444444,22.8375
"D04","CUPE","101",2019-04-17,22.6373472222222,22.667
"D04","CUPE","101",2019-04-18,22.4902013888889,22.458
"D04","CUPE","101",2019-04-19,22.60184375,22.5015
"D04","CUPE","101",2019-04-20,22.7974652777778,22.7275
"D04","CUPE","101",2019-04-21,22.7681666666667,22.826
"D04","CUPE","101",2019-04-22,22.4754722222222,22.527
"D04","CUPE","101",2019-04-23,22.438,22.438
"D04","CUPE","101",2019-04-24,22.2406,22.192
"D04","CUPE","101",2019-04-25,NA,NA
"D04","CUPE","101",2019-04-26,NA,NA
"D04","CUPE","101",2019-04-27,NA,NA
"D04","CUPE","101",2019-04-28,23.2308965517241,23.273
"D04","CUPE","101",2019-04-29,23.326288209607,23.078
"D04","CUPE","101",2019-04-30,23.1447410358566,23.258
"D04","CUPE","101",2019-05-01,23.2035416666667,23.0605
"D04","CUPE","101",2019-05-02,23.5222951388889,23.4745
"D04","CUPE","101",2019-05-03,23.1073529411765,23.094
"D04","CUPE","101",2019-05-04,NA,NA
"D04","CUPE","101",2019-05-05,NA,NA
"D04","CUPE","101",2019-05-06,NA,NA
"D04","CUPE","101",2019-05-07,23.8736439393939,24.023
"D04","CUPE","101",2019-05-08,23.2143159722222,23.303
"D04","CUPE","101",2019-05-09,23.1026042402827,23.185
"D04","CUPE","101",2019-05-10,22.93783,22.995
